,id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_unico,tipo_colision,cantidad_de_involucrados,cono_de_vision,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,barreras_de_seguridad,luminosidad,luz_artificial,estado_ambiental,semaforo,tipo_involucrado
95,181851,2023-10-28,16:13:00,Urbana,Avenida,AV INDEPENDENCIA,4500,,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,S/D,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,S/D,Motocicleta
96,181851,2023-10-28,16:13:00,Urbana,Avenida,AV INDEPENDENCIA,4500,,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,S/D,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,S/D,Automóvil
97,190622,2023-10-26,13:47:00,Urbana,Calle,BOLIVAR,1300,CATAMARCA,,,4.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
98,190622,2023-10-26,13:47:00,Urbana,Calle,BOLIVAR,1300,CATAMARCA,,,4.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
99,189215,2023-10-25,14:39:00,Urbana,Calle,QUINTANA,1700,ESPAÑA,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Automóvil
100,189215,2023-10-25,14:39:00,Urbana,Calle,QUINTANA,1700,ESPAÑA,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Motocicleta
101,186725,2023-10-25,12:05:00,Urbana,Calle,SANTA FE,847,,,,3.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
102,186725,2023-10-25,12:05:00,Urbana,Calle,SANTA FE,847,,,,3.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
103,198239,2023-10-25,10:00:00,Urbana,Avenida,ARTIGAS,1100,BOLIVAR,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,S/D,Automóvil
104,198239,2023-10-25,10:00:00,Urbana,Avenida,ARTIGAS,1100,BOLIVAR,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,S/D,Motocicleta
105,212387,2023-10-24,22:15:00,Urbana,Avenida,AV ARMENIA,3200,24 DE agosto,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Noche,NO,Despejado,Funciona,Automóvil
106,212387,2023-10-24,22:15:00,Urbana,Avenida,AV ARMENIA,3200,24 DE agosto,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Noche,NO,Despejado,Funciona,Motocicleta
107,177730,2023-10-23,09:15:00,Urbana,Avenida,AV INDEPENDENCIA,5198,SANCHEZ DE  BUSTAMANTE,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Transporte de carga
108,177730,2023-10-23,09:15:00,Urbana,Avenida,AV INDEPENDENCIA,5198,SANCHEZ DE  BUSTAMANTE,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Transporte de carga
109,184107,2023-10-22,10:51:00,Urbana,Avenida,AV PAYSANDU,4100,LELOIR,,,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Camioneta/Utilitario
110,184107,2023-10-22,10:51:00,Urbana,Avenida,AV PAYSANDU,4100,LELOIR,,,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Motocicleta
111,194951,2023-10-22,07:40:00,Urbana,Calle,AV LIBERTAD,5150,,,,3.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Automóvil
112,194951,2023-10-22,07:40:00,Urbana,Calle,AV LIBERTAD,5150,,,,3.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Automóvil
113,207721,2023-10-22,17:00:00,Urbana,Calle,YATAY,4500,URUNDAY,,,1.0,0.0,0.0,1.0,0.0,Salida de calzada,,1,S/D,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Automóvil
114,177738,2023-10-22,13:10:00,Urbana,Calle,PLACIDO MARTINEZ,800,LA RIOJA,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,,Día,,Despejado,Funciona,Transporte de pasajeros
115,177738,2023-10-22,13:10:00,Urbana,Calle,PLACIDO MARTINEZ,800,LA RIOJA,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,,Día,,Despejado,Funciona,Automóvil
116,182662,2023-10-21,16:30:00,Urbana,Calle,MENDOZA,1200,3 DE abril,,,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
117,182662,2023-10-21,16:30:00,Urbana,Calle,MENDOZA,1200,3 DE abril,,,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
118,185921,2023-10-21,10:30:00,Urbana,Avenida,AV CAZADOREZ CORRENTINOS,5.500,SANCHEZ DE BUSTAMANTE,,,0.0,0.0,1.0,1.0,0.0,Caída desde vehículo,,1,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
119,202004,2023-10-20,21:25:00,Urbana,Avenida,AV EL MAESTRO,2000,IBERA,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,,Apto,Seca,Asfalto,Noche,NO,Despejado,Funciona,Automóvil
120,202004,2023-10-20,21:25:00,Urbana,Avenida,AV EL MAESTRO,2000,IBERA,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,,Apto,Seca,Asfalto,Noche,NO,Despejado,Funciona,Motocicleta
121,212926,2023-10-19,12:20:00,Urbana,Avenida,AV INDEPENDENCIA,3200,REP DOMINICANA,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,,Funciona,Automóvil
122,212926,2023-10-19,12:20:00,Urbana,Avenida,AV INDEPENDENCIA,3200,REP DOMINICANA,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,S/D,Asfalto,Apto,Seca,Ninguna,Día,,,Funciona,Camioneta/Utilitario
123,193967,2023-10-16,07:00:00,Urbana,Calle,PELLEGRINI,1600,ESPAÑA,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Nublado,Sin Semáforo,Automóvil
124,193967,2023-10-16,07:00:00,Urbana,Calle,PELLEGRINI,1600,ESPAÑA,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Nublado,Sin Semáforo,Motocicleta
125,201281,2023-10-16,18:20:00,Urbana,Calle,ROCA,1400,MORENO,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Automóvil
126,201281,2023-10-16,18:20:00,Urbana,Calle,ROCA,1400,MORENO,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Motocicleta
127,207688,2023-10-14,13:10:00,Urbana,Avenida,AV ARTIGAS,1400,RIVADAVIA,,,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Automóvil
128,207688,2023-10-14,13:10:00,Urbana,Avenida,AV ARTIGAS,1400,RIVADAVIA,,,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Motocicleta
129,182655,2023-10-14,10:00:00,Urbana,Calle,GDOR VELAZCO,1730,,-2.747.793,-5.883.283,1.0,1.0,0.0,1.0,0.0,Caída desde vehículo,,1,,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Motocicleta
130,194026,2023-10-14,17:30:00,Urbana,Calle,VELEZSARFIELD,2400,AV PUJOL,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Camioneta/Utilitario
131,194026,2023-10-14,17:30:00,Urbana,Calle,VELEZSARFIELD,2400,AV PUJOL,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
132,189211,2023-10-14,07:30:00,Urbana,Avenida,AV ARMENIA,2879,ESTADOS UNIDOS,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
133,189211,2023-10-14,07:30:00,Urbana,Avenida,AV ARMENIA,2879,ESTADOS UNIDOS,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
134,199939,2023-10-13,13:36:00,Urbana,Avenida,PLUMERILLO,1829,,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
135,199939,2023-10-13,13:36:00,Urbana,Avenida,PLUMERILLO,1829,,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
136,209220,2023-10-10,07:40:00,Urbana,Calle,CATAMARCA,1419,,,,0.0,1.0,0.0,1.0,0.0,Salida de calzada,,1,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Sin Semáforo,Motocicleta
137,180920,2023-10-10,13:28:00,Urbana,Calle,GOBERNADOR VELAZCO,0,LA HERAS,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
138,180920,2023-10-10,13:28:00,Urbana,Calle,GOBERNADOR VELAZCO,0,LA HERAS,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
139,176227,2023-10-06,07:20:00,Urbana,Avenida,AV CAZADORES,5400,MILAN,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
140,176227,2023-10-06,07:20:00,Urbana,Avenida,AV CAZADORES,5400,MILAN,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
141,202003,2023-10-06,07:52:00,Urbana,Ruta Nacional,12,6176,MILAN,,,1.0,0.0,0.0,1.0,0.0,Vuelco (solo 1 participante),,1,S/D,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,S/D,Automóvil
142,201971,2023-10-04,18:00:00,Urbana,Calle,CAZADORES CORRENTINOS,3901,RESOAGLI,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,Sin Semáforo,Automóvil
143,201971,2023-10-04,18:00:00,Urbana,Calle,CAZADORES CORRENTINOS,3901,RESOAGLI,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,Sin Semáforo,Motocicleta
144,176188,2023-10-03,08:09:00,Urbana,Avenida,AVENIDA RÍO CHICO,5800,LAS VIOLETAS,-2.746.042,-5.877.562,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Motocicleta
145,176188,2023-10-03,08:09:00,Urbana,Avenida,AVENIDA RÍO CHICO,5800,LAS VIOLETAS,-2.746.042,-5.877.562,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Motocicleta
146,189276,2023-10-02,12:48:00,Urbana,Calle,SAN MARTIN,1700,JUJUY,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Frontal,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Camioneta/Utilitario
147,189276,2023-10-02,12:48:00,Urbana,Calle,SAN MARTIN,1700,JUJUY,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Frontal,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
148,193970,2023-10-01,09:05:00,Urbana,Calle,HIPOLITO YRIGOYEN,1600,SANTA FE,,,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Motocicleta
149,193970,2023-10-01,09:05:00,Urbana,Calle,HIPOLITO YRIGOYEN,1600,SANTA FE,,,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Motocicleta
150,200515,2023-10-01,12:54:00,Urbana,Calle,JUAN MANUEL ESTRADA,735,CHOCON,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,S/D,Automóvil
151,200515,2023-10-01,12:54:00,Urbana,Calle,JUAN MANUEL ESTRADA,735,CHOCON,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,S/D,Motocicleta
152,205655,2023-09-30,03:30:00,Urbana,Avenida,AV TTE IBAÑEZ,900,PJE REVIDATTI,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Noche,NO,Despejado,Sin Semáforo,Automóvil
153,205655,2023-09-30,03:30:00,Urbana,Avenida,AV TTE IBAÑEZ,900,PJE REVIDATTI,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Lateral,2,S/D,Asfalto,Apto,Seca,Ninguna,Noche,NO,Despejado,Sin Semáforo,Motocicleta
154,194017,2023-09-28,11:55:00,Urbana,Avenida,AV LAPRIDA,5000,AV ALFONSIN,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Motocicleta
155,194017,2023-09-28,11:55:00,Urbana,Avenida,AV LAPRIDA,5000,AV ALFONSIN,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Funciona,Motocicleta
156,198243,2023-09-27,12:30:00,Urbana,Calle,LAMADRID,3280,CHACABUCO,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
157,198243,2023-09-27,12:30:00,Urbana,Calle,LAMADRID,3280,CHACABUCO,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
158,210017,2023-09-26,06:20:00,Urbana,Avenida,AV PATAGONIA,2100,AV PAYSANDU,,,2.0,1.0,0.0,3.0,0.0,Colisión entre vehículos,Multiple,3,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,,Funciona,Automóvil
159,210017,2023-09-26,06:20:00,Urbana,Avenida,AV PATAGONIA,2100,AV PAYSANDU,,,2.0,1.0,0.0,3.0,0.0,Colisión entre vehículos,Multiple,3,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,,Funciona,Bicicleta
160,210017,2023-09-26,06:20:00,Urbana,Avenida,AV PATAGONIA,2100,AV PAYSANDU,,,2.0,1.0,0.0,3.0,0.0,Colisión entre vehículos,Multiple,3,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,,Funciona,Automóvil
161,186726,2023-09-26,07:30:00,Urbana,Calle,CATAMARCA,641,,,,1.0,1.0,0.0,1.0,1.0,Atropello a peatón/es,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
162,186726,2023-09-26,07:30:00,Urbana,Calle,CATAMARCA,641,,,,1.0,1.0,0.0,1.0,1.0,Atropello a peatón/es,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Peatón
163,190636,2023-09-25,16:20:00,Urbana,Calle,9 DE julio,1800,PARAGUAY,,,3.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Automóvil
164,190636,2023-09-25,16:20:00,Urbana,Calle,9 DE julio,1800,PARAGUAY,,,3.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Automóvil
165,177748,2023-09-25,15:30:00,Urbana,Ruta Nacional,12,,,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Automóvil
166,177748,2023-09-25,15:30:00,Urbana,Ruta Nacional,12,,,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Motocicleta
167,193979,2023-09-21,16:30:00,Urbana,Calle,SAN MARTIN,1500,,,,0.0,2.0,0.0,1.0,0.0,Caída desde vehículo,,1,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Motocicleta
168,177725,2023-09-19,10:45:00,Urbana,Calle,SANTA FE,1500,RIVADAVIA,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Transporte de pasajeros
169,177725,2023-09-19,10:45:00,Urbana,Calle,SANTA FE,1500,RIVADAVIA,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
170,193973,2023-09-17,19:20:00,Urbana,Avenida,FERRE,1900,BRASIL,,,2.0,1.0,0.0,3.0,0.0,Colisión entre vehículos,Alcance,3,S/D,Asfalto,Apto,Seca,,Noche,SI,Despejado,S/D,Automóvil
171,193973,2023-09-17,19:20:00,Urbana,Avenida,FERRE,1900,BRASIL,,,2.0,1.0,0.0,3.0,0.0,Colisión entre vehículos,Alcance,3,S/D,Asfalto,Apto,Seca,,Noche,SI,Despejado,S/D,Automóvil
172,193973,2023-09-17,19:20:00,Urbana,Avenida,FERRE,1900,BRASIL,,,2.0,1.0,0.0,3.0,0.0,Colisión entre vehículos,Alcance,3,S/D,Asfalto,Apto,Seca,,Noche,SI,Despejado,S/D,Automóvil
173,211669,2023-09-17,23:00:00,Urbana,Avenida,AV SARMIENTO,3500,PLUMERILLO,-4.000.000,-6.100.000,1.0,3.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Noche,,Nublado,Sin Semáforo,Motocicleta
174,211669,2023-09-17,23:00:00,Urbana,Avenida,AV SARMIENTO,3500,PLUMERILLO,-4.000.000,-6.100.000,1.0,3.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Noche,,Nublado,Sin Semáforo,Automóvil
175,177715,2023-09-16,07:10:00,Urbana,Avenida,AVENIDA CAZADORES CORRENTINOS,4400,MEDRANO,-2.748.755,-5.879.940,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Motocicleta
176,177715,2023-09-16,07:10:00,Urbana,Avenida,AVENIDA CAZADORES CORRENTINOS,4400,MEDRANO,-2.748.755,-5.879.940,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,S/D,Motocicleta
177,188343,2023-09-16,23:26:00,Urbana,Avenida,AV SARMIENTO,1900,NECOCHEA,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,S/D,Noche,NO,Despejado,Sin Semáforo,Motocicleta
178,188343,2023-09-16,23:26:00,Urbana,Avenida,AV SARMIENTO,1900,NECOCHEA,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,S/D,Asfalto,Apto,Seca,S/D,Noche,NO,Despejado,Sin Semáforo,Motocicleta
179,193980,2023-09-16,08:09:00,S/D,Ruta Provincial,RUTA 43,2,,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
180,193980,2023-09-16,08:09:00,S/D,Ruta Provincial,RUTA 43,2,,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Transporte de carga
181,180919,2023-09-16,08:00:00,Urbana,Avenida,AV INDEPENDENCIA,0,RECONQUISTA,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Transporte de carga
182,180919,2023-09-16,08:00:00,Urbana,Avenida,AV INDEPENDENCIA,0,RECONQUISTA,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Bicicleta
183,190576,2023-09-15,22:50:00,Urbana,Calle,LAS VIOLETAS,500,MALAGA,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Noche,SI,Despejado,S/D,Automóvil
184,190576,2023-09-15,22:50:00,Urbana,Calle,LAS VIOLETAS,500,MALAGA,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,S/D,Noche,SI,Despejado,S/D,Motocicleta
185,205548,2023-09-13,14:30:00,Urbana,Avenida,AV. J. R. FERNANDEZ,100,LOS COCOS,-2.746.258,-5.878.726,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,Ninguna,Noche,NO,Despejado,Funciona,Motocicleta
186,205548,2023-09-13,14:30:00,Urbana,Avenida,AV. J. R. FERNANDEZ,100,LOS COCOS,-2.746.258,-5.878.726,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,Ninguna,Noche,NO,Despejado,Funciona,Automóvil
187,197503,2023-09-12,06:20:00,Urbana,Calle,SAN LUIS,989,BOLIVAR,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Automóvil
188,197503,2023-09-12,06:20:00,Urbana,Calle,SAN LUIS,989,BOLIVAR,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,Apto,Seca,S/D,Día,,Despejado,S/D,Camioneta/Utilitario
189,204260,2023-09-09,14:35:00,Urbana,Avenida,AV PUJOL,2199,ROTONDA PONCHO VERDE,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,Sin Semáforo,Automóvil
190,204260,2023-09-09,14:35:00,Urbana,Avenida,AV PUJOL,2199,ROTONDA PONCHO VERDE,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,Angulo,2,,Asfalto,Apto,Seca,Asfalto,Día,,Despejado,Sin Semáforo,Motocicleta
191,186724,2023-09-01,12:58:00,Urbana,Avenida,CARTAGENA,3400,CASTELLI,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Automóvil
192,186724,2023-09-01,12:58:00,Urbana,Avenida,CARTAGENA,3400,CASTELLI,,,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,Alcance,2,,Asfalto,Apto,Seca,S/D,Día,,Despejado,Sin Semáforo,Motocicleta
193,199950,2023-08-31,07:45:00,Urbana,Ruta Nacional,12,1023,CAZADORES CORRENTINOS,,,1.0,0.0,1.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,,"Mojada, S/D",Asfalto,Noche,,Lluvia,S/D,Transporte de carga
194,199950,2023-08-31,07:45:00,Urbana,Ruta Nacional,12,1023,CAZADORES CORRENTINOS,,,1.0,0.0,1.0,2.0,0.0,Colisión entre vehículos,,2,S/D,Asfalto,,"Mojada, S/D",Asfalto,Noche,,Lluvia,S/D,Motocicleta
195,209115,2023-08-30,13:00:00,Urbana,Calle,HIPOLITO YRIGOYEN,1500,SANTA FE,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Motocicleta
196,209115,2023-08-30,13:00:00,Urbana,Calle,HIPOLITO YRIGOYEN,1500,SANTA FE,,,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,No obstruido,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
197,177776,2023-08-29,10:20:00,Urbana,Avenida,MENDOZA,1500,3 DE abril,-2.747.489,-5.883.645,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
198,177776,2023-08-29,10:20:00,Urbana,Avenida,MENDOZA,1500,3 DE abril,-2.747.489,-5.883.645,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,Ninguna,Día,,Despejado,Funciona,Automóvil
199,201276,2023-08-28,08:23:00,Urbana,Avenida,AV ARMENIA,6315,,,,1.0,1.0,0.0,1.0,1.0,Colisión entre vehículos,,2,,Asfalto,Apto,Seca,,Día,,Despejado,S/D,Motocicleta
