,id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_unico,cantidad_de_involucrados,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,luminosidad,luz_artificial,estado_ambiental,visibilidad,semaforo,tipo_involucrado
0,55290,2019-12-31,12:05:00,Urbana,Ruta Nacional,12,5900,AVENIDA RAUL ALFONSIN,-2.747.829,-5.878.329,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
1,55290,2019-12-31,12:05:00,Urbana,Ruta Nacional,12,5900,AVENIDA RAUL ALFONSIN,-2.747.829,-5.878.329,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
2,49529,2019-12-30,19:00:00,Urbana,Avenida,AV FRRE,1650,AV MAIPU,-2.747.665,-5.883.088,1,2,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo,Automóvil
3,49529,2019-12-30,19:00:00,Urbana,Avenida,AV FRRE,1650,AV MAIPU,-2.747.665,-5.883.088,1,2,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo,Motocicleta
4,58985,2019-12-30,07:00:00,Urbana,Calle,ESPAÑA,1700,BELGRANO,-2.747.278,-5.882.972,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
5,58985,2019-12-30,07:00:00,Urbana,Calle,ESPAÑA,1700,BELGRANO,-2.747.278,-5.882.972,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
6,49556,2019-12-30,15:00:00,Urbana,Avenida,AVENIDA 3 DE ABRIL,1400,CATAMARCA,-2.747.610,-5.883.394,2,1,0,1,1,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Funciona,Automóvil
7,49556,2019-12-30,15:00:00,Urbana,Avenida,AVENIDA 3 DE ABRIL,1400,CATAMARCA,-2.747.610,-5.883.394,2,1,0,1,1,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Funciona,Peatón
8,49594,2019-12-30,19:50:00,Urbana,Avenida,AVENIDA ARMENIA,4700,,-2.746.772,-5.879.368,2,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
9,49594,2019-12-30,19:50:00,Urbana,Avenida,AVENIDA ARMENIA,4700,,-2.746.772,-5.879.368,2,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
10,68871,2019-12-27,22:30:00,Urbana,Ruta Nacional,12,6.500,AV. LIBERTAD,-2.746.144,-5.876.849,0,1,0,1,0,Despiste,1,Hormigón,Apto,Despejada,Noche,NO,Nublado,Buena,Sin Semáforo,Motocicleta
11,49349,2019-12-26,09:30:00,Urbana,Calle,RIVADAVIA,1500,SAN LORENZO,-2.747.484,-5.883.262,3,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
12,49349,2019-12-26,09:30:00,Urbana,Calle,RIVADAVIA,1500,SAN LORENZO,-2.747.484,-5.883.262,3,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
13,49533,2019-12-24,07:20:00,Urbana,Avenida,AVENIDA TTE IBAÑEZ,2400,REVIDATTI,-2.748.488,-5.884.241,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Mojada,Día,NO,Lluvia,Lluvia,Sin Semáforo,Motocicleta
14,49533,2019-12-24,07:20:00,Urbana,Avenida,AVENIDA TTE IBAÑEZ,2400,REVIDATTI,-2.748.488,-5.884.241,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Mojada,Día,NO,Lluvia,Lluvia,Sin Semáforo,Automóvil
15,49274,2019-12-23,09:20:00,Urbana,Calle,9 DE julio,1100,CORDOBA,-2.746.643,-5.883.666,3,0,0,3,0,Colisión entre vehículos,3,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
16,49274,2019-12-23,09:20:00,Urbana,Calle,9 DE julio,1100,CORDOBA,-2.746.643,-5.883.666,3,0,0,3,0,Colisión entre vehículos,3,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Transporte de pasajeros
17,49274,2019-12-23,09:20:00,Urbana,Calle,9 DE julio,1100,CORDOBA,-2.746.643,-5.883.666,3,0,0,3,0,Colisión entre vehículos,3,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
18,58494,2019-12-20,07:35:00,Urbana,Avenida,TRES DE ABRIL,1601,MENDOZA,-2.747.577,-5.883.650,1,1,0,1,1,Atropello a peatón/es,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
19,58494,2019-12-20,07:35:00,Urbana,Avenida,TRES DE ABRIL,1601,MENDOZA,-2.747.577,-5.883.650,1,1,0,1,1,Atropello a peatón/es,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Peatón
20,49409,2019-12-20,10:15:00,Urbana,Calle,LA RIOJA,1000,BELGRANO,-2.747.193,-5.883.853,2,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
21,49409,2019-12-20,10:15:00,Urbana,Calle,LA RIOJA,1000,BELGRANO,-2.747.193,-5.883.853,2,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Camioneta/Utilitario
22,54490,2019-12-19,11:30:00,Urbana,Calle,GARL PAZ,2600,SANTA ROSA,-2.748.010,-5.882.018,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
23,54490,2019-12-19,11:30:00,Urbana,Calle,GARL PAZ,2600,SANTA ROSA,-2.748.010,-5.882.018,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
24,54956,2019-12-18,12:05:00,Urbana,Calle,CATAMARCA,1200,BELGRANO,-2.747.172,-5.883.352,1,1,0,1,1,Atropello a peatón/es,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
25,54956,2019-12-18,12:05:00,Urbana,Calle,CATAMARCA,1200,BELGRANO,-2.747.172,-5.883.352,1,1,0,1,1,Atropello a peatón/es,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Peatón
26,49544,2019-12-17,09:30:00,Urbana,Avenida,AV J DE VERA,1500,SAN LORENZO,-2.746.131,-5.883.101,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
27,49544,2019-12-17,09:30:00,Urbana,Avenida,AV J DE VERA,1500,SAN LORENZO,-2.746.131,-5.883.101,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
28,49324,2019-12-16,16:20:00,Urbana,Avenida,AVENIDA 3 DE ABRIL,1700,JUJUY,-2.747.685,-5.882.880,2,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
29,49324,2019-12-16,16:20:00,Urbana,Avenida,AVENIDA 3 DE ABRIL,1700,JUJUY,-2.747.685,-5.882.880,2,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
30,49579,2019-12-16,14:55:00,Urbana,Ruta Nacional,12,1032,LUCIA SOTO,-2.745.901,-5.876.484,2,0,0,2,0,Colisión entre vehículos,2,Tierra,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
31,49579,2019-12-16,14:55:00,Urbana,Ruta Nacional,12,1032,LUCIA SOTO,-2.745.901,-5.876.484,2,0,0,2,0,Colisión entre vehículos,2,Tierra,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
32,62906,2019-12-14,16:03:00,Urbana,Avenida,AV MAIPU,800,VALPARAISO,-2.748.468,-5.882.443,1,2,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
33,62906,2019-12-14,16:03:00,Urbana,Avenida,AV MAIPU,800,VALPARAISO,-2.748.468,-5.882.443,1,2,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
34,56136,2019-12-14,16:05:00,Urbana,Avenida,PIROVANO,3100,MEDRANO,-2.749.263,-5.879.951,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
35,56136,2019-12-14,16:05:00,Urbana,Avenida,PIROVANO,3100,MEDRANO,-2.749.263,-5.879.951,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
36,49370,2019-12-13,07:45:00,Urbana,Avenida,AV TENIENTE IBANEZ,1200,MENDOZA,-2.748.535,-5.883.770,2,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
37,49370,2019-12-13,07:45:00,Urbana,Avenida,AV TENIENTE IBANEZ,1200,MENDOZA,-2.748.535,-5.883.770,2,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
38,53796,2019-12-12,08:50:00,Urbana,Calle,GUTEMBERG,1700,GRAL PAZ,-2.747.888,-5.883.170,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Mojada,Día,NO,Lluvia,Lluvia,Sin Semáforo,Automóvil
39,53796,2019-12-12,08:50:00,Urbana,Calle,GUTEMBERG,1700,GRAL PAZ,-2.747.888,-5.883.170,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Mojada,Día,NO,Lluvia,Lluvia,Sin Semáforo,Automóvil
40,49259,2019-12-12,02:00:00,Urbana,Ruta Nacional,12,1028,VERONA,-2.749.615,-5.877.733,1,0,1,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Nublado,Buena,Sin Semáforo,Automóvil
41,49259,2019-12-12,02:00:00,Urbana,Ruta Nacional,12,1028,VERONA,-2.749.615,-5.877.733,1,0,1,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Nublado,Buena,Sin Semáforo,Motocicleta
42,49477,2019-12-11,15:30:00,Urbana,Avenida,AVENIDA SARMIENTO,2000,LAMADRID,-2.748.242,-5.883.076,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
43,49477,2019-12-11,15:30:00,Urbana,Avenida,AVENIDA SARMIENTO,2000,LAMADRID,-2.748.242,-5.883.076,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
44,49280,2019-12-10,12:30:00,Urbana,Calle,SAN MARTIN,1700,,-2.747.050,-5.882.951,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
45,49280,2019-12-10,12:30:00,Urbana,Calle,SAN MARTIN,1700,,-2.747.050,-5.882.951,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
46,49423,2019-12-10,12:40:00,Urbana,Calle,URUGUAY,1050,,-2.747.035,-5.882.556,1,0,0,1,0,Colisión entre vehículos,1,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
47,49598,2019-12-10,09:10:00,Urbana,Avenida,AV ASUNCION,2600,EX VIA,-2.749.066,-5.881.854,1,1,0,2,0,Colisión entre vehículos,2,Tierra,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
48,49598,2019-12-10,09:10:00,Urbana,Avenida,AV ASUNCION,2600,EX VIA,-2.749.066,-5.881.854,1,1,0,2,0,Colisión entre vehículos,2,Tierra,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Tracción a sangre
49,49446,2019-12-10,00:10:00,Urbana,Calle,REPUBLICA DOMINICANA,1300,SUIZA,-2.747.683,-5.881.080,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
50,49446,2019-12-10,00:10:00,Urbana,Calle,REPUBLICA DOMINICANA,1300,SUIZA,-2.747.683,-5.881.080,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
51,49393,2019-12-09,15:30:00,Urbana,Avenida,AVENIDA MONTECARLO,4300,RIO DE JANEIRO,-2.749.508,-5.879.647,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
52,49393,2019-12-09,15:30:00,Urbana,Avenida,AVENIDA MONTECARLO,4300,RIO DE JANEIRO,-2.749.508,-5.879.647,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
53,57094,2019-12-09,08:50:00,Urbana,Calle,CATAMARCA,1400,RIVADAVIA,-2.747.469,-5.883.385,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
54,57094,2019-12-09,08:50:00,Urbana,Calle,CATAMARCA,1400,RIVADAVIA,-2.747.469,-5.883.385,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
55,64843,2019-12-09,10:45:00,Urbana,Calle,ESPAÑA,1698,JUNIN,-2.746.831,-5.882.926,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Camioneta/Utilitario
56,64843,2019-12-09,10:45:00,Urbana,Calle,ESPAÑA,1698,JUNIN,-2.746.831,-5.882.926,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Bicicleta
57,49498,2019-12-09,06:00:00,Urbana,Avenida,AV MAIPU,1000,,-2.748.698,-5.882.282,0,1,0,1,0,Despiste,1,Asfalto,Apto,Mojada,Amanecer,SI,Lluvia,Buena,Sin Semáforo,Motocicleta
58,62904,2019-12-08,04:00:00,Urbana,Avenida,AV INDEPENDENCIA,4400,MEDRANO,-2.748.170,-5.879.839,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,,Buena,Funciona,Automóvil
59,62904,2019-12-08,04:00:00,Urbana,Avenida,AV INDEPENDENCIA,4400,MEDRANO,-2.748.170,-5.879.839,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,,Buena,Funciona,Camioneta/Utilitario
60,62908,2019-12-06,07:30:00,Urbana,Avenida,AV CHACABUCO,1500,,-2.747.677,-5.881.418,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,,Seca,Día,NO,Despejado,,,Automóvil
61,62908,2019-12-06,07:30:00,Urbana,Avenida,AV CHACABUCO,1500,,-2.747.677,-5.881.418,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,,Seca,Día,NO,Despejado,,,Automóvil
62,49260,2019-12-05,11:10:00,Urbana,Avenida,AV MEDRANO,3200,CARTAGENA,-2.749.635,-5.880.030,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Mojada,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
63,49260,2019-12-05,11:10:00,Urbana,Avenida,AV MEDRANO,3200,CARTAGENA,-2.749.635,-5.880.030,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Mojada,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
64,62850,2019-12-05,05:50:00,Urbana,Calle,BUENOS AIRES,1334,,-2.747.228,-5.884.094,1,0,0,1,0,Choque,1,Asfalto,Apto,,Amanecer,SI,Despejado,Buena,,Automóvil
65,54748,2019-12-05,17:40:00,Urbana,Ruta Provincial,5,"0,5",AVENIDA INDEPENDENCIA,-2.748.421,-5.878.106,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,,Despejado,Buena,Sin Semáforo,Automóvil
66,54748,2019-12-05,17:40:00,Urbana,Ruta Provincial,5,"0,5",AVENIDA INDEPENDENCIA,-2.748.421,-5.878.106,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,,Despejado,Buena,Sin Semáforo,Motocicleta
67,49443,2019-12-04,06:20:00,Urbana,Ruta Nacional,12,1035,,-2.744.798,-5.875.051,0,1,0,1,0,Caída desde vehículo,1,Ripio,Baches,Seca,Amanecer,NO,Despejado,Buena,Sin Semáforo,Motocicleta
68,49389,2019-12-04,17:00:00,Urbana,Avenida,AVENIDA JUAN RAMON VIDAL,2600,CARTAGENA,-2.749.213,-5.881.702,1,0,0,1,0,Caída desde vehículo,1,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
69,68790,2019-12-04,09:00:00,Urbana,Avenida,ARMENIA,3500,SAEN,-2.746.824,-5.881.225,2,1,0,3,0,Colisión entre vehículos,3,Hormigón,Apto,Seca,Día,,Despejado,Buena,Funciona,Automóvil
70,68790,2019-12-04,09:00:00,Urbana,Avenida,ARMENIA,3500,SAEN,-2.746.824,-5.881.225,2,1,0,3,0,Colisión entre vehículos,3,Hormigón,Apto,Seca,Día,,Despejado,Buena,Funciona,Automóvil
71,68790,2019-12-04,09:00:00,Urbana,Avenida,ARMENIA,3500,SAEN,-2.746.824,-5.881.225,2,1,0,3,0,Colisión entre vehículos,3,Hormigón,Apto,Seca,Día,,Despejado,Buena,Funciona,Automóvil
72,49314,2019-12-04,23:15:00,Urbana,Avenida,MAIPU,8000,,-2.751.558,-5.875.626,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,,Despejado,Buena,,Automóvil
73,49314,2019-12-04,23:15:00,Urbana,Avenida,MAIPU,8000,,-2.751.558,-5.875.626,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,,Despejado,Buena,,Motocicleta
74,49523,2019-12-03,08:00:00,Urbana,Calle,BUENOS AIRES,920,,-2.746.754,-5.884.058,1,2,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
75,49523,2019-12-03,08:00:00,Urbana,Calle,BUENOS AIRES,920,,-2.746.754,-5.884.058,1,2,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
76,62286,2019-12-03,17:45:00,Rural,Ruta Nacional,12,5999,PRESIDENTE GRAL. DE PERON,-2.749.046,-5.877.973,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
77,62286,2019-12-03,17:45:00,Rural,Ruta Nacional,12,5999,PRESIDENTE GRAL. DE PERON,-2.749.046,-5.877.973,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
78,49264,2019-12-03,07:00:00,Urbana,Avenida,AV RAUL ALFONSIN,4500,,-2.747.553,-5.879.560,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
79,49264,2019-12-03,07:00:00,Urbana,Avenida,AV RAUL ALFONSIN,4500,,-2.747.553,-5.879.560,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
80,49613,2019-12-03,09:15:00,Urbana,Avenida,AVENIDA MAIPU,1180,LA PAZ,-2.748.433,-5.882.494,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Camioneta/Utilitario
81,49613,2019-12-03,09:15:00,Urbana,Avenida,AVENIDA MAIPU,1180,LA PAZ,-2.748.433,-5.882.494,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Camioneta/Utilitario
82,53642,2019-12-02,05:00:00,Urbana,Calle,ELIAS ABAD,2100,LA MADRID,-2.748.024,-5.884.902,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Amanecer,SI,Nublado,Niebla/Neblina,Sin Semáforo,Automóvil
83,53642,2019-12-02,05:00:00,Urbana,Calle,ELIAS ABAD,2100,LA MADRID,-2.748.024,-5.884.902,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Amanecer,SI,Nublado,Niebla/Neblina,Sin Semáforo,Automóvil
84,67484,2019-12-02,11:40:00,Urbana,Calle,ESPAÑA,1240,,-2.747.217,-5.882.968,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
85,67484,2019-12-02,11:40:00,Urbana,Calle,ESPAÑA,1240,,-2.747.217,-5.882.968,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
86,49225,2019-12-02,17:40:00,Urbana,Calle,BELGRANO,2400,VELESARSFIELD,-2.747.367,-5.882.075,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
87,49225,2019-12-02,17:40:00,Urbana,Calle,BELGRANO,2400,VELESARSFIELD,-2.747.367,-5.882.075,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
88,49229,2019-12-01,13:17:00,Urbana,Avenida,AYACUCHO,2750,,-2.747.055,-5.881.774,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
89,49229,2019-12-01,13:17:00,Urbana,Avenida,AYACUCHO,2750,,-2.747.055,-5.881.774,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
90,49419,2019-11-29,18:00:00,Urbana,Calle,BRASIL,2100,BELGRANO,-2.747.329,-5.882.460,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
91,49419,2019-11-29,18:00:00,Urbana,Calle,BRASIL,2100,BELGRANO,-2.747.329,-5.882.460,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
92,49475,2019-11-28,15:50:00,Urbana,Calle,REPUBLICA DOMINICANA,1400,PASAJE CHAVEZ,-2.747.593,-5.881.070,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,,Sin Semáforo,Motocicleta
93,49475,2019-11-28,15:50:00,Urbana,Calle,REPUBLICA DOMINICANA,1400,PASAJE CHAVEZ,-2.747.593,-5.881.070,2,0,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,,Sin Semáforo,Automóvil
94,49364,2019-11-27,12:30:00,Urbana,Calle,PLACIDO MARTINEZ,2300,PERU,-2.746.314,-5.882.061,4,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
95,49364,2019-11-27,12:30:00,Urbana,Calle,PLACIDO MARTINEZ,2300,PERU,-2.746.314,-5.882.061,4,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
96,49577,2019-11-26,14:30:00,Urbana,Avenida,AVENIDA MAIPU,700,AVENIDA TTE IBAÑEZ,-2.748.318,-5.882.574,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Funciona,Motocicleta
97,49577,2019-11-26,14:30:00,Urbana,Avenida,AVENIDA MAIPU,700,AVENIDA TTE IBAÑEZ,-2.748.318,-5.882.574,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Funciona,Automóvil
98,49256,2019-11-24,10:30:00,Urbana,Avenida,AV. MAIPU,4660,GUAYQUIRARÓ,-2.751.370,-5.880.728,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
99,49256,2019-11-24,10:30:00,Urbana,Avenida,AV. MAIPU,4660,GUAYQUIRARÓ,-2.751.370,-5.880.728,2,0,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Camioneta/Utilitario
100,49281,2019-11-24,07:00:00,Urbana,Avenida,AV MAIPU,6600,INGRESO A SANTA CATALINA,-2.752.186,-5.879.982,0,1,0,1,0,Vuelco (solo 1 participante),1,Hormigón,Apto,Mojada,,NO,Granizo,Lluvia,Sin Semáforo,Motocicleta
101,49295,2019-11-24,12:20:00,Urbana,Avenida,Libertad,5000,JR FERNANDEZ,-2.746.669,-5.879.003,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,Automóvil
102,49295,2019-11-24,12:20:00,Urbana,Avenida,Libertad,5000,JR FERNANDEZ,-2.746.669,-5.879.003,1,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,Motocicleta
103,49408,2019-11-22,10:15:00,Urbana,Calle,LA RIOJA,1000,BELGRANO,-2.747.193,-5.883.853,2,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
104,49408,2019-11-22,10:15:00,Urbana,Calle,LA RIOJA,1000,BELGRANO,-2.747.193,-5.883.853,2,1,0,2,0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Camioneta/Utilitario
105,54497,2019-11-22,13:10:00,Urbana,Avenida,AV CHACABUCO,2095,,-2.748.226,-5.881.553,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
106,54497,2019-11-22,13:10:00,Urbana,Avenida,AV CHACABUCO,2095,,-2.748.226,-5.881.553,1,1,0,2,0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
